% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation Suite_en_la_pas

@ATTRIBUTE onset_b numeric
@ATTRIBUTE dur_b numeric
@ATTRIBUTE string numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE pre_ionset_s numeric
@ATTRIBUTE nxt_ionset_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE n_simult numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifths numeric
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { Am }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { m }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n }
@ATTRIBUTE mtr { s ss w ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Suite_en_la.xml }
@ATTRIBUTE emb_count numeric
@ATTRIBUTE emb { n y }
@ATTRIBUTE emb_label { complex n simple }
@ATTRIBUTE duration_rat numeric
@ATTRIBUTE onset_dev numeric
@ATTRIBUTE pitch_dev numeric
@ATTRIBUTE energy_rat numeric
@ATTRIBUTE energy_dev numeric
@ATTRIBUTE duration_dev numeric
@ATTRIBUTE duration_dev_nom { lengthen none shorten }
@ATTRIBUTE onset_dev_nom { advance delay none }
@ATTRIBUTE energy_dev_nom { forte none piano }

@data
37.666667,0.331250,4.000000,52.000000,80.000000,18.833333,0.165625,10.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.666667,4.000000,0.000000,-1.000000,2.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,3.201258,1.611260,0.000000,1.059199,4.735938,0.729167,lengthen,delay,forte
38.000000,0.331250,5.000000,54.000000,80.000000,19.000000,0.165625,10.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.000000,6.000000,0.000000,-2.000000,1.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.698113,1.413323,0.000000,1.271699,21.735938,-0.100000,lengthen,delay,forte
38.333333,0.331250,5.000000,55.000000,80.000000,19.166667,0.165625,10.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.333333,7.000000,0.000000,-1.000000,2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.597484,1.312385,0.000000,1.159199,12.735938,-0.133333,lengthen,delay,forte
38.666667,0.331250,6.000000,57.000000,80.000000,19.333333,0.165625,10.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.666667,9.000000,0.000000,-2.000000,1.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.606918,1.226604,0.000000,1.296699,23.735938,-0.130208,lengthen,delay,forte
39.000000,0.331250,7.000000,58.000000,80.000000,19.500000,0.165625,10.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.000000,10.000000,0.000000,-1.000000,2.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.597484,1.140823,0.000000,1.271699,21.735938,-0.133333,lengthen,delay,forte
39.333333,0.331250,5.000000,60.000000,80.000000,19.666667,0.165625,10.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.333333,0.000000,0.000000,-2.000000,2.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,P,IP,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.911950,1.002500,0.000000,1.121699,9.735938,-0.029167,lengthen,delay,forte
39.666667,0.331250,4.000000,62.000000,80.000000,19.833333,0.165625,10.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.666667,2.000000,0.000000,-2.000000,1.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,IP,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.663522,0.970271,0.000000,0.934199,-5.264062,-0.111458,lengthen,delay,piano
40.000000,0.331250,4.000000,63.000000,80.000000,20.000000,0.165625,11.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,0.000000,3.000000,0.000000,-1.000000,-1.000000,0.000000,3.000000,Am,9.000000,m,6.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.981132,0.928948,0.000000,0.934199,-5.264062,-0.006250,lengthen,delay,piano
40.333333,0.331250,4.000000,62.000000,80.000000,20.166667,0.165625,11.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,0.333333,2.000000,0.000000,1.000000,-2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.481132,0.963406,0.000000,0.909199,-7.264062,-0.171875,lengthen,delay,piano
40.666667,0.331250,4.000000,60.000000,80.000000,20.333333,0.165625,11.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,0.666667,0.000000,0.000000,2.000000,-2.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.641509,0.837208,0.000000,0.946699,-4.264062,-0.118750,lengthen,delay,piano
41.000000,0.331250,3.000000,58.000000,80.000000,20.500000,0.165625,11.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.000000,10.000000,0.000000,2.000000,-1.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,w,P,P,IP,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.632075,0.987865,-1.000000,0.996699,-0.264062,-0.121875,lengthen,delay,none
41.333333,0.331250,3.000000,57.000000,80.000000,20.666667,0.165625,11.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.333333,9.000000,0.000000,1.000000,-2.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,IP,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.632075,0.654531,0.000000,0.996699,-0.264062,-0.121875,lengthen,delay,none
41.666667,0.331250,3.000000,55.000000,80.000000,20.833333,0.165625,11.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.666667,7.000000,0.000000,2.000000,-1.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,IP,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.503145,0.523281,0.000000,0.946699,-4.264062,-0.164583,lengthen,delay,piano
42.000000,0.331250,4.000000,54.000000,80.000000,21.000000,0.165625,11.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.000000,6.000000,0.000000,1.000000,1.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,P,P,SB,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.688679,0.449625,0.000000,1.121699,9.735938,-0.103125,lengthen,delay,forte
42.333333,0.331250,4.000000,55.000000,80.000000,21.166667,0.165625,11.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.333333,7.000000,0.000000,-1.000000,2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,SB,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.597484,0.363844,0.000000,1.059199,4.735938,-0.133333,lengthen,delay,forte
42.666667,0.331250,4.000000,57.000000,80.000000,21.333333,0.165625,11.000000,0.331250,0.220833,0.497917,0.331944,-0.166667,0.166667,2.666667,9.000000,0.000000,-2.000000,1.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,VR,SA,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.732704,0.283115,0.000000,1.009199,0.735938,-0.088542,lengthen,delay,none
43.000000,0.497917,5.000000,58.000000,80.000000,21.500000,0.248958,11.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.000000,3.000000,10.000000,0.000000,-1.000000,-15.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,VR,SA,R,90.000000,f,Suite_en_la.xml,1.000000,n,n,0.487448,-0.050219,-1.000000,1.009199,0.735938,-0.255208,none,none,none
43.000000,0.997917,4.000000,43.000000,80.000000,21.500000,0.498958,11.000000,0.497917,0.331944,0.997917,0.665278,0.000000,0.000000,3.000000,7.000000,0.000000,15.000000,7.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,SA,R,P,90.000000,i,Suite_en_la.xml,1.000000,n,n,0.725470,0.237750,0.000000,1.046699,3.735938,-0.273958,none,delay,forte
43.000000,0.997917,4.000000,50.000000,80.000000,21.500000,0.498958,11.000000,0.997917,0.665278,0.164583,0.109722,0.000000,0.250000,3.000000,2.000000,0.000000,-7.000000,7.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,R,P,IP,90.000000,f,Suite_en_la.xml,1.000000,n,n,1.198330,0.313531,0.000000,0.971699,-2.264062,0.197917,lengthen,delay,none
43.500000,0.164583,7.000000,57.000000,80.000000,21.750000,0.082292,11.000000,0.997917,0.665278,0.164583,0.109722,-0.250000,0.083333,3.500000,9.000000,0.000000,-7.000000,-2.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,IP,VP,90.000000,i,Suite_en_la.xml,5.000000,y,complex,15.376203,-0.085427,1.000000,0.971699,-2.264062,2.366083,lengthen,advance,none
43.666667,0.164583,5.000000,55.000000,80.000000,21.833333,0.082292,11.000000,0.164583,0.109722,0.164583,0.109722,-0.083333,0.083333,3.666667,7.000000,0.000000,2.000000,-1.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,IP,VP,IR,90.000000,m,Suite_en_la.xml,1.000000,n,n,4.493671,2.119354,-3.000000,0.921699,-6.264062,0.575000,lengthen,delay,piano
43.833333,0.164583,4.000000,54.000000,80.000000,21.916667,0.082292,11.000000,0.164583,0.109722,0.331250,0.220833,-0.083333,0.083333,3.833333,6.000000,0.000000,1.000000,1.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,VP,IR,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,4.493671,1.952688,-2.000000,0.921699,-6.264062,0.575000,lengthen,delay,piano
44.000000,0.331250,5.000000,55.000000,80.000000,22.000000,0.165625,11.000000,0.164583,0.109722,0.331250,0.220833,-0.083333,0.166667,4.000000,7.000000,0.000000,-1.000000,7.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,IR,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.490566,1.876958,-3.000000,1.021699,1.735938,-0.168750,lengthen,delay,none
44.333333,0.331250,4.000000,62.000000,80.000000,22.166667,0.165625,12.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,0.333333,2.000000,0.000000,-7.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.691824,1.655781,4.000000,1.059199,4.735938,-0.102083,lengthen,delay,forte
44.666667,0.331250,3.000000,64.000000,80.000000,22.333333,0.165625,12.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,0.666667,4.000000,0.000000,-2.000000,2.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,P,SB,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.691824,1.322448,2.000000,1.059199,4.735938,-0.102083,lengthen,delay,forte
45.000000,0.331250,2.000000,66.000000,80.000000,22.500000,0.165625,12.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.000000,6.000000,0.000000,-2.000000,1.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,P,SB,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.408805,0.993156,0.000000,0.909199,-7.264062,-0.195833,none,delay,piano
45.333333,0.331250,6.000000,67.000000,80.000000,22.666667,0.165625,12.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.333333,7.000000,0.000000,-1.000000,2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.632075,0.952844,0.000000,1.046699,3.735938,-0.121875,lengthen,delay,forte
45.666667,0.331250,7.000000,69.000000,80.000000,22.833333,0.165625,12.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.166667,1.666667,9.000000,0.000000,-2.000000,-7.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,VR,VR,R,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.481132,0.630625,-2.000000,0.909199,-7.264062,-0.171875,lengthen,delay,piano
46.000000,0.997917,2.000000,62.000000,80.000000,23.000000,0.498958,12.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.000000,2.000000,2.000000,0.000000,7.000000,8.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,VR,R,IP,90.000000,m,Suite_en_la.xml,6.000000,y,complex,1.464457,0.537771,-4.000000,0.996699,-0.264062,0.463490,lengthen,delay,none
46.000000,0.997917,4.000000,70.000000,80.000000,23.000000,0.498958,12.000000,0.997917,0.665278,0.497917,0.331944,0.000000,0.000000,2.000000,10.000000,0.000000,-8.000000,-17.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,R,IP,P,90.000000,f,Suite_en_la.xml,1.000000,n,n,0.608559,1.168271,0.000000,1.021699,1.735938,-0.390625,none,delay,none
46.000000,0.497917,2.000000,53.000000,80.000000,23.000000,0.248958,12.000000,0.997917,0.665278,0.164583,0.109722,0.000000,0.250000,2.000000,5.000000,0.000000,17.000000,2.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IP,P,IP,90.000000,i,Suite_en_la.xml,3.000000,y,simple,2.779540,1.997823,0.000000,1.021699,1.735938,0.886063,lengthen,delay,none
46.500000,0.164583,4.000000,55.000000,80.000000,23.250000,0.082292,12.000000,0.497917,0.331944,0.164583,0.109722,-0.250000,0.083333,2.500000,7.000000,0.000000,-2.000000,-2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,IP,VP,90.000000,i,Suite_en_la.xml,2.000000,y,simple,3.835190,2.496115,8.000000,1.059199,4.735938,0.466625,lengthen,delay,forte
46.666667,0.164583,6.000000,53.000000,80.000000,23.333333,0.082292,12.000000,0.164583,0.109722,0.164583,0.109722,-0.083333,0.083333,2.666667,5.000000,0.000000,2.000000,-1.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IP,VP,IR,90.000000,m,Suite_en_la.xml,1.000000,n,n,6.772152,2.784135,-1.000000,0.921699,-6.264062,0.950000,lengthen,delay,piano
46.833333,0.164583,2.000000,52.000000,80.000000,23.416667,0.082292,12.000000,0.164583,0.109722,1.997917,1.331944,-0.083333,0.083333,2.833333,4.000000,0.000000,1.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,VP,IR,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,6.772152,2.617469,0.000000,0.921699,-6.264062,0.950000,lengthen,delay,piano
47.000000,1.997917,3.000000,53.000000,80.000000,23.500000,0.998958,12.000000,0.164583,0.109722,0.331250,0.220833,-0.083333,0.166667,3.000000,5.000000,2.000000,-1.000000,9.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IR,P,P,90.000000,f,Suite_en_la.xml,1.000000,n,n,0.181960,2.485156,-1.000000,1.059199,4.735938,-1.634375,shorten,delay,forte
47.333333,0.331250,5.000000,62.000000,80.000000,23.666667,0.165625,12.000000,1.997917,1.331944,0.331250,0.220833,-0.166667,0.166667,3.333333,2.000000,1.000000,-9.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,P,90.000000,i,Suite_en_la.xml,1.000000,n,n,0.827044,2.361990,3.000000,1.009199,0.735938,-0.057292,lengthen,delay,none
47.666667,0.331250,4.000000,64.000000,80.000000,23.833333,0.165625,12.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.666667,4.000000,1.000000,-2.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,P,SB,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.827044,2.028656,1.000000,1.009199,0.735938,-0.057292,lengthen,delay,none
48.000000,0.331250,3.000000,65.000000,80.000000,24.000000,0.165625,12.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,4.000000,5.000000,0.000000,-1.000000,2.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,P,SB,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.827044,1.695323,0.000000,1.009199,0.735938,-0.057292,lengthen,delay,none
48.333333,0.331250,2.000000,67.000000,80.000000,24.166667,0.165625,13.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,0.333333,7.000000,0.000000,-2.000000,2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.679245,1.691385,0.000000,0.996699,-0.264062,-0.106250,lengthen,delay,none
48.666667,0.331250,5.000000,69.000000,80.000000,24.333333,0.165625,13.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.166667,0.666667,9.000000,0.000000,-2.000000,-9.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,VR,VR,R,90.000000,m,Suite_en_la.xml,1.000000,n,n,1.006289,1.695531,0.000000,0.934199,-5.264062,0.002083,lengthen,delay,piano
49.000000,0.997917,5.000000,60.000000,80.000000,24.500000,0.498958,13.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.000000,1.000000,0.000000,0.000000,9.000000,10.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,VR,R,IP,90.000000,m,Suite_en_la.xml,2.000000,y,simple,0.795313,1.945208,-4.000000,0.971699,-2.264062,-0.204260,none,delay,none
49.000000,0.997917,5.000000,70.000000,80.000000,24.500000,0.498958,13.000000,0.997917,0.665278,0.497917,0.331944,0.000000,0.000000,1.000000,10.000000,0.000000,-10.000000,-18.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,R,IP,P,90.000000,f,Suite_en_la.xml,1.000000,n,n,0.868476,1.956323,0.000000,0.959199,-3.264062,-0.131250,lengthen,delay,piano
49.000000,0.497917,3.000000,52.000000,80.000000,24.500000,0.248958,13.000000,0.997917,0.665278,0.164583,0.109722,0.000000,0.250000,1.000000,4.000000,0.000000,18.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IP,P,IP,90.000000,i,Suite_en_la.xml,1.000000,n,n,1.577406,1.956323,6.000000,0.971699,-2.264062,0.287500,lengthen,delay,none
49.500000,0.164583,2.000000,53.000000,80.000000,24.750000,0.082292,13.000000,0.497917,0.331944,0.164583,0.109722,-0.250000,0.083333,1.500000,5.000000,0.000000,-1.000000,-1.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,P,IP,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,1.879747,2.439458,0.000000,1.009199,0.735938,0.144792,lengthen,delay,none
49.666667,0.164583,6.000000,52.000000,80.000000,24.833333,0.082292,13.000000,0.164583,0.109722,0.164583,0.109722,-0.083333,0.083333,1.666667,4.000000,0.000000,1.000000,-2.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IP,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,1.879747,2.272792,1.000000,1.009199,0.735938,0.144792,lengthen,delay,none
49.833333,0.164583,7.000000,50.000000,80.000000,24.916667,0.082292,13.000000,0.164583,0.109722,1.997917,1.331944,-0.083333,0.083333,1.833333,2.000000,0.000000,2.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,1.082278,2.406219,0.000000,1.009199,0.735938,0.013542,lengthen,delay,none
50.000000,1.997917,2.000000,52.000000,80.000000,25.000000,0.998958,13.000000,0.164583,0.109722,0.331250,0.220833,-0.083333,0.166667,2.000000,4.000000,2.000000,-2.000000,3.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.284672,2.491146,0.000000,0.959199,-3.264062,-1.429167,shorten,delay,piano
50.333333,0.331250,2.000000,55.000000,80.000000,25.166667,0.165625,13.000000,1.997917,1.331944,0.331250,0.220833,-0.166667,0.166667,2.333333,7.000000,1.000000,-3.000000,2.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.981132,2.879250,0.000000,0.934199,-5.264062,-0.006250,lengthen,delay,piano
50.666667,0.331250,2.000000,57.000000,80.000000,25.333333,0.165625,13.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.666667,9.000000,1.000000,-2.000000,2.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.852201,2.977365,0.000000,1.021699,1.735938,-0.048958,lengthen,delay,none
51.000000,0.331250,3.000000,59.000000,80.000000,25.500000,0.165625,13.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.000000,11.000000,0.000000,-2.000000,1.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,P,IP,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.701258,2.992625,-1.000000,1.034199,2.735938,-0.098958,lengthen,delay,none
51.333333,0.331250,6.000000,60.000000,80.000000,25.666667,0.165625,13.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.333333,0.000000,0.000000,-1.000000,2.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,IP,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.745283,2.967469,0.000000,1.046699,3.735938,-0.084375,lengthen,delay,forte
51.666667,0.331250,2.000000,62.000000,80.000000,25.833333,0.165625,13.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.666667,2.000000,0.000000,-2.000000,-2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,IP,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.761006,2.892802,0.000000,1.021699,1.735938,-0.079167,lengthen,delay,none
52.000000,0.331250,4.000000,60.000000,80.000000,26.000000,0.165625,13.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,4.000000,0.000000,0.000000,2.000000,-2.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,P,IP,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.874214,2.841375,0.000000,1.096699,7.735938,-0.041667,lengthen,delay,forte
52.333333,0.331250,5.000000,58.000000,80.000000,26.166667,0.165625,14.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,0.333333,10.000000,0.000000,2.000000,-1.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,IP,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.663522,2.797021,0.000000,1.059199,4.735938,-0.111458,lengthen,delay,forte
52.666667,0.331250,5.000000,57.000000,80.000000,26.333333,0.165625,14.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,0.666667,9.000000,0.000000,1.000000,1.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.606918,2.741552,0.000000,1.009199,0.735938,-0.130208,lengthen,delay,none
53.000000,0.331250,5.000000,58.000000,80.000000,26.500000,0.165625,14.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.000000,10.000000,0.000000,-1.000000,2.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.628931,2.679010,0.000000,1.084199,6.735938,-0.122917,lengthen,delay,forte
53.333333,0.331250,4.000000,60.000000,80.000000,26.666667,0.165625,14.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.333333,0.000000,0.000000,-2.000000,2.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,P,P,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.795597,2.603333,0.000000,1.084199,6.735938,-0.067708,lengthen,delay,forte
53.666667,0.331250,4.000000,62.000000,80.000000,26.833333,0.165625,14.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.666667,2.000000,0.000000,-2.000000,2.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,SB,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.795597,2.270000,-2.000000,1.084199,6.735938,-0.067708,lengthen,delay,forte
54.000000,0.331250,4.000000,64.000000,80.000000,27.000000,0.165625,14.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.000000,4.000000,0.000000,-2.000000,1.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,SB,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.877358,2.514625,0.000000,0.921699,-6.264062,-0.040625,lengthen,delay,piano
54.333333,0.331250,4.000000,65.000000,80.000000,27.166667,0.165625,14.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.333333,5.000000,0.000000,-1.000000,2.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,SB,VR,IR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.877358,2.181292,-1.000000,0.921699,-6.264062,-0.040625,lengthen,delay,piano
54.666667,0.331250,3.000000,67.000000,80.000000,27.333333,0.165625,14.000000,0.331250,0.220833,1.997917,1.331944,-0.166667,0.166667,2.666667,7.000000,0.000000,-2.000000,-14.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,VR,IR,P,90.000000,f,Suite_en_la.xml,1.000000,n,n,0.877358,1.847958,-3.000000,0.921699,-6.264062,-0.040625,lengthen,delay,piano
55.000000,1.997917,4.000000,53.000000,80.000000,27.500000,0.998958,14.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.000000,5.000000,2.000000,14.000000,7.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IR,P,IP,90.000000,i,Suite_en_la.xml,1.000000,n,n,0.317518,1.688417,-1.000000,0.909199,-7.264062,-1.363542,shorten,delay,piano
55.333333,0.331250,4.000000,60.000000,80.000000,27.666667,0.165625,14.000000,1.997917,1.331944,0.331250,0.220833,-0.166667,0.166667,3.333333,0.000000,1.000000,-7.000000,5.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,P,IP,D,90.000000,m,Suite_en_la.xml,3.000000,y,simple,4.232327,1.924958,-2.000000,0.971699,-2.264062,1.070708,lengthen,delay,none
