% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation Darn_that_dream_score

@ATTRIBUTE onset_b numeric
@ATTRIBUTE dur_b numeric
@ATTRIBUTE string numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE pre_ionset_s numeric
@ATTRIBUTE nxt_ionset_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE n_simult numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifths numeric
@ATTRIBUTE keyMode {  }
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { A7 B5 B7 B9 Bb7 C6 C7 D7 E E7 Eb6 Eb7 F7 G G6 G7 }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { 5 6 7 9 mayor }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n y }
@ATTRIBUTE mtr { s ss ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Darn_that_dream.xml }

@data
29.000000,0.997917,2.000000,62.000000,80.000000,24.857147,0.855357,8.000000,0.997917,0.855357,0.997917,0.855357,24.857147,25.714290,1.000000,2.000000,2.000000,-6.000000,-11.000000,1.000000,,5.000000,B7,11.000000,7,9.000000,n,ww,R,VP,VR,70.000000,f,Darn_that_dream.xml
30.000000,0.997917,2.000000,51.000000,80.000000,25.714290,0.855357,8.000000,0.997917,0.855357,0.997917,0.855357,24.857147,25.714290,2.000000,3.000000,2.000000,11.000000,4.000000,1.000000,,4.000000,E7,4.000000,7,1.000000,n,ww,VP,VR,VR,70.000000,i,Darn_that_dream.xml
30.000000,0.997917,2.000000,55.000000,80.000000,25.714290,0.855357,8.000000,0.997917,0.855357,0.997917,0.855357,25.714290,25.714290,2.000000,7.000000,2.000000,-4.000000,7.000000,1.000000,,0.000000,E7,4.000000,7,3.000000,n,ww,VR,VR,IR,70.000000,m,Darn_that_dream.xml
30.000000,0.997917,2.000000,62.000000,80.000000,25.714290,0.855357,8.000000,0.997917,0.855357,0.997917,0.855357,25.714290,26.571433,2.000000,2.000000,2.000000,-7.000000,-18.000000,1.000000,,5.000000,E7,4.000000,7,2.000000,n,ww,VR,IR,SB,70.000000,f,Darn_that_dream.xml
31.000000,0.997917,2.000000,44.000000,80.000000,26.571433,0.855357,8.000000,0.997917,0.855357,0.997917,0.855357,25.714290,26.571433,3.000000,8.000000,2.000000,18.000000,10.000000,1.000000,,1.000000,A7,9.000000,7,1.000000,n,ww,IR,SB,VR,70.000000,i,Darn_that_dream.xml
31.000000,0.997917,2.000000,54.000000,80.000000,26.571433,0.855357,8.000000,0.997917,0.855357,0.997917,0.855357,26.571433,26.571433,3.000000,6.000000,2.000000,-10.000000,5.000000,1.000000,,1.000000,A7,9.000000,7,3.000000,n,ww,SB,VR,IR,70.000000,m,Darn_that_dream.xml
31.000000,0.997917,2.000000,59.000000,80.000000,26.571433,0.855357,8.000000,0.997917,0.855357,0.997917,0.855357,26.571433,27.428576,3.000000,11.000000,2.000000,-5.000000,-16.000000,1.000000,,4.000000,A7,9.000000,7,2.000000,n,ww,VR,IR,P,70.000000,f,Darn_that_dream.xml
32.000000,0.997917,2.000000,43.000000,80.000000,27.428576,0.855357,9.000000,0.997917,0.855357,0.997917,0.855357,26.571433,27.428576,0.000000,7.000000,3.000000,16.000000,11.000000,1.000000,,0.000000,G6,7.000000,6,0.000000,y,ww,IR,P,P,70.000000,i,Darn_that_dream.xml
32.000000,0.997917,2.000000,54.000000,80.000000,27.428576,0.855357,9.000000,0.997917,0.855357,0.997917,0.855357,27.428576,27.428576,0.000000,6.000000,3.000000,-11.000000,5.000000,1.000000,,1.000000,G6,7.000000,6,1.000000,n,ww,P,P,SB,70.000000,m,Darn_that_dream.xml
32.000000,0.997917,2.000000,59.000000,80.000000,27.428576,0.855357,9.000000,0.997917,0.855357,0.997917,0.855357,27.428576,27.428576,0.000000,11.000000,3.000000,-5.000000,3.000000,1.000000,,4.000000,G6,7.000000,6,4.000000,y,ww,P,SB,VR,70.000000,m,Darn_that_dream.xml
32.000000,0.997917,2.000000,62.000000,80.000000,27.428576,0.855357,9.000000,0.997917,0.855357,0.997917,0.855357,27.428576,28.285719,0.000000,2.000000,3.000000,-3.000000,5.000000,1.000000,,5.000000,G6,7.000000,6,5.000000,n,ww,SB,VR,SA,70.000000,m,Darn_that_dream.xml
33.000000,0.997917,2.000000,67.000000,80.000000,28.285719,0.855357,9.000000,0.997917,0.855357,1.497917,1.283929,27.428576,29.142862,1.000000,7.000000,0.000000,-5.000000,-21.000000,1.000000,,0.000000,G6,7.000000,6,0.000000,y,ww,VR,SA,IR,70.000000,f,Darn_that_dream.xml
34.000000,1.497917,2.000000,46.000000,80.000000,29.142862,1.283929,9.000000,0.997917,0.855357,1.497917,1.283929,28.285719,29.142862,2.000000,10.000000,3.000000,21.000000,9.000000,1.000000,,3.000000,Bb7,11.000000,7,1.000000,n,ww,SA,IR,P,70.000000,i,Darn_that_dream.xml
34.000000,1.497917,2.000000,55.000000,80.000000,29.142862,1.283929,9.000000,1.497917,1.283929,1.497917,1.283929,29.142862,29.142862,2.000000,7.000000,3.000000,-9.000000,6.000000,1.000000,,0.000000,Bb7,11.000000,7,4.000000,y,ww,IR,P,SB,70.000000,m,Darn_that_dream.xml
34.000000,1.497917,2.000000,61.000000,80.000000,29.142862,1.283929,9.000000,1.497917,1.283929,1.497917,1.283929,29.142862,29.142862,2.000000,1.000000,3.000000,-6.000000,2.000000,1.000000,,6.000000,Bb7,11.000000,7,10.000000,y,ww,P,SB,VR,70.000000,m,Darn_that_dream.xml
34.000000,1.497917,2.000000,63.000000,80.000000,29.142862,1.283929,9.000000,1.497917,1.283929,0.497917,0.426786,29.142862,30.428577,2.000000,3.000000,3.000000,-2.000000,1.000000,1.000000,,4.000000,Bb7,11.000000,7,8.000000,n,ww,SB,VR,IR,70.000000,f,Darn_that_dream.xml
35.500000,0.497917,2.000000,64.000000,80.000000,30.428577,0.426786,9.000000,1.497917,1.283929,0.997917,0.855357,29.142862,30.857148,3.500000,4.000000,0.000000,-1.000000,-19.000000,1.000000,,3.000000,Eb7,4.000000,7,0.000000,y,ww,VR,IR,P,70.000000,i,Darn_that_dream.xml
36.000000,0.997917,2.000000,45.000000,80.000000,30.857148,0.855357,10.000000,0.497917,0.426786,0.997917,0.855357,30.428577,30.857148,0.000000,9.000000,3.000000,19.000000,10.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,IR,P,P,70.000000,i,Darn_that_dream.xml
36.000000,0.997917,2.000000,55.000000,80.000000,30.857148,0.855357,10.000000,0.997917,0.855357,0.997917,0.855357,30.857148,30.857148,0.000000,7.000000,3.000000,-10.000000,5.000000,1.000000,,0.000000,A7,9.000000,7,2.000000,n,ww,P,P,SB,70.000000,m,Darn_that_dream.xml
36.000000,0.997917,2.000000,60.000000,80.000000,30.857148,0.855357,10.000000,0.997917,0.855357,0.997917,0.855357,30.857148,30.857148,0.000000,0.000000,3.000000,-5.000000,4.000000,1.000000,,7.000000,A7,9.000000,7,9.000000,n,ww,P,SB,VR,70.000000,m,Darn_that_dream.xml
36.000000,0.997917,2.000000,64.000000,80.000000,30.857148,0.855357,10.000000,0.997917,0.855357,0.997917,0.855357,30.857148,31.714291,0.000000,4.000000,3.000000,-4.000000,5.000000,1.000000,,3.000000,A7,9.000000,7,5.000000,n,ww,SB,VR,SA,70.000000,m,Darn_that_dream.xml
37.000000,0.997917,2.000000,69.000000,80.000000,31.714291,0.855357,10.000000,0.997917,0.855357,1.497917,1.283929,30.857148,32.571434,1.000000,9.000000,0.000000,-5.000000,-22.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,VR,SA,IR,70.000000,f,Darn_that_dream.xml
38.000000,1.497917,2.000000,47.000000,80.000000,32.571434,1.283929,10.000000,0.997917,0.855357,1.497917,1.283929,31.714291,32.571434,2.000000,11.000000,3.000000,22.000000,10.000000,1.000000,,4.000000,B7,11.000000,7,0.000000,y,ww,SA,IR,P,70.000000,i,Darn_that_dream.xml
38.000000,1.497917,2.000000,57.000000,80.000000,32.571434,1.283929,10.000000,1.497917,1.283929,1.497917,1.283929,32.571434,32.571434,2.000000,9.000000,3.000000,-10.000000,6.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,IR,P,SB,70.000000,m,Darn_that_dream.xml
38.000000,1.497917,2.000000,63.000000,80.000000,32.571434,1.283929,10.000000,1.497917,1.283929,1.497917,1.283929,32.571434,32.571434,2.000000,3.000000,3.000000,-6.000000,2.000000,1.000000,,4.000000,B7,11.000000,7,8.000000,n,ww,P,SB,VR,70.000000,m,Darn_that_dream.xml
38.000000,1.497917,2.000000,65.000000,80.000000,32.571434,1.283929,10.000000,1.497917,1.283929,0.497917,0.426786,32.571434,33.857149,2.000000,5.000000,3.000000,-2.000000,1.000000,1.000000,,2.000000,B7,11.000000,7,6.000000,n,ww,SB,VR,IR,70.000000,f,Darn_that_dream.xml
39.500000,0.497917,2.000000,66.000000,80.000000,33.857149,0.426786,10.000000,1.497917,1.283929,0.997917,0.855357,32.571434,34.285720,3.500000,6.000000,0.000000,-1.000000,-14.000000,1.000000,,1.000000,B7,11.000000,7,5.000000,n,ww,VR,IR,P,70.000000,i,Darn_that_dream.xml
40.000000,0.997917,2.000000,52.000000,80.000000,34.285720,0.855357,11.000000,0.497917,0.426786,0.997917,0.855357,33.857149,34.285720,0.000000,4.000000,3.000000,14.000000,7.000000,1.000000,,3.000000,E,4.000000,mayor,0.000000,n,ww,IR,P,P,70.000000,m,Darn_that_dream.xml
40.000000,0.997917,2.000000,59.000000,80.000000,34.285720,0.855357,11.000000,0.997917,0.855357,0.997917,0.855357,34.285720,34.285720,0.000000,11.000000,3.000000,-7.000000,3.000000,1.000000,,4.000000,E,4.000000,mayor,7.000000,n,ww,P,P,IP,70.000000,m,Darn_that_dream.xml
40.000000,0.997917,2.000000,62.000000,80.000000,34.285720,0.855357,11.000000,0.997917,0.855357,0.997917,0.855357,34.285720,34.285720,0.000000,2.000000,3.000000,-3.000000,5.000000,1.000000,,5.000000,E,4.000000,mayor,2.000000,n,ww,P,IP,VP,70.000000,m,Darn_that_dream.xml
40.000000,0.997917,2.000000,67.000000,80.000000,34.285720,0.855357,11.000000,0.997917,0.855357,0.997917,0.855357,34.285720,35.142863,0.000000,7.000000,3.000000,-5.000000,4.000000,1.000000,,0.000000,E,4.000000,mayor,3.000000,n,ww,IP,VP,VR,70.000000,m,Darn_that_dream.xml
41.000000,0.997917,2.000000,71.000000,80.000000,35.142863,0.855357,11.000000,0.997917,0.855357,0.497917,0.426786,34.285720,36.000006,1.000000,11.000000,0.000000,-4.000000,-3.000000,1.000000,,4.000000,E,4.000000,mayor,7.000000,n,ww,VP,VR,IR,70.000000,m,Darn_that_dream.xml
42.000000,0.497917,2.000000,68.000000,80.000000,36.000006,0.426786,11.000000,0.997917,0.855357,0.997917,0.855357,35.142863,36.000006,2.000000,8.000000,0.000000,3.000000,-14.000000,1.000000,,1.000000,A7,9.000000,7,1.000000,n,ww,VR,IR,P,70.000000,m,Darn_that_dream.xml
42.000000,0.997917,2.000000,54.000000,80.000000,36.000006,0.855357,11.000000,0.497917,0.426786,0.997917,0.855357,36.000006,36.000006,2.000000,6.000000,2.000000,14.000000,6.000000,1.000000,,1.000000,A7,9.000000,7,3.000000,n,ww,IR,P,P,70.000000,m,Darn_that_dream.xml
42.000000,0.997917,2.000000,60.000000,80.000000,36.000006,0.855357,11.000000,0.997917,0.855357,0.997917,0.855357,36.000006,36.000006,2.000000,0.000000,2.000000,-6.000000,4.000000,1.000000,,7.000000,A7,9.000000,7,9.000000,n,ww,P,P,P,70.000000,m,Darn_that_dream.xml
42.000000,0.997917,2.000000,64.000000,80.000000,36.000006,0.855357,11.000000,0.997917,0.855357,0.497917,0.426786,36.000006,36.428578,2.000000,4.000000,2.000000,-4.000000,5.000000,1.000000,,3.000000,A7,9.000000,7,5.000000,n,ww,P,P,P,70.000000,m,Darn_that_dream.xml
42.500000,0.497917,2.000000,69.000000,80.000000,36.428578,0.426786,11.000000,0.997917,0.855357,0.497917,0.426786,36.000006,36.857149,2.500000,9.000000,0.000000,-5.000000,2.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,P,P,SB,70.000000,m,Darn_that_dream.xml
43.000000,0.497917,2.000000,71.000000,80.000000,36.857149,0.426786,11.000000,0.497917,0.426786,0.497917,0.426786,36.428578,37.285721,3.000000,11.000000,0.000000,-2.000000,1.000000,1.000000,,4.000000,C6,0.000000,6,11.000000,n,ww,P,SB,VR,70.000000,m,Darn_that_dream.xml
43.500000,0.497917,2.000000,72.000000,80.000000,37.285721,0.426786,11.000000,0.497917,0.426786,0.997917,0.855357,36.857149,37.714292,3.500000,0.000000,0.000000,-1.000000,2.000000,1.000000,,7.000000,C6,0.000000,6,0.000000,y,ww,SB,VR,IR,70.000000,m,Darn_that_dream.xml
44.000000,0.997917,2.000000,74.000000,80.000000,37.714292,0.855357,12.000000,0.497917,0.426786,1.997917,1.712500,37.285721,37.714292,0.000000,2.000000,3.000000,-2.000000,-15.000000,1.000000,,5.000000,B7,11.000000,7,9.000000,n,ww,VR,IR,VP,70.000000,m,Darn_that_dream.xml
44.000000,1.997917,2.000000,59.000000,80.000000,37.714292,1.712500,12.000000,0.997917,0.855357,1.997917,1.712500,37.714292,37.714292,0.000000,11.000000,4.000000,15.000000,6.000000,1.000000,,4.000000,B7,11.000000,7,0.000000,y,ww,IR,VP,VR,70.000000,m,Darn_that_dream.xml
44.000000,1.997917,2.000000,65.000000,80.000000,37.714292,1.712500,12.000000,1.997917,1.712500,1.997917,1.712500,37.714292,37.714292,0.000000,5.000000,4.000000,-6.000000,4.000000,1.000000,,2.000000,B7,11.000000,7,6.000000,n,ww,VP,VR,VR,70.000000,m,Darn_that_dream.xml
44.000000,1.997917,2.000000,69.000000,80.000000,37.714292,1.712500,12.000000,1.997917,1.712500,0.997917,0.855357,37.714292,38.571435,0.000000,9.000000,4.000000,-4.000000,7.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,VR,VR,IR,70.000000,m,Darn_that_dream.xml
45.000000,0.997917,2.000000,76.000000,80.000000,38.571435,0.855357,12.000000,1.997917,1.712500,1.997917,1.712500,37.714292,39.428578,1.000000,4.000000,3.000000,-7.000000,-20.000000,1.000000,,3.000000,B7,11.000000,7,7.000000,y,ww,VR,IR,P,70.000000,f,Darn_that_dream.xml
46.000000,1.997917,2.000000,56.000000,80.000000,39.428578,1.712500,12.000000,0.997917,0.855357,1.997917,1.712500,38.571435,39.428578,2.000000,8.000000,4.000000,20.000000,6.000000,1.000000,,1.000000,B5,11.000000,5,3.000000,n,ww,IR,P,SB,70.000000,i,Darn_that_dream.xml
46.000000,1.997917,2.000000,62.000000,80.000000,39.428578,1.712500,12.000000,1.997917,1.712500,1.997917,1.712500,39.428578,39.428578,2.000000,2.000000,4.000000,-6.000000,4.000000,1.000000,,5.000000,B5,11.000000,5,9.000000,n,ww,P,SB,R,70.000000,m,Darn_that_dream.xml
46.000000,1.997917,2.000000,66.000000,80.000000,39.428578,1.712500,12.000000,1.997917,1.712500,1.997917,1.712500,39.428578,39.428578,2.000000,6.000000,4.000000,-4.000000,5.000000,1.000000,,1.000000,B5,11.000000,5,5.000000,n,ww,SB,R,VP,70.000000,m,Darn_that_dream.xml
46.000000,1.997917,2.000000,71.000000,80.000000,39.428578,1.712500,12.000000,1.997917,1.712500,1.497917,1.283929,39.428578,39.857150,2.000000,11.000000,4.000000,-5.000000,-31.000000,1.000000,,4.000000,B5,11.000000,5,0.000000,n,ww,R,VP,IR,70.000000,f,Darn_that_dream.xml
46.500000,1.497917,2.000000,40.000000,80.000000,39.857150,1.283929,12.000000,1.997917,1.712500,1.997917,1.712500,39.428578,41.142864,2.500000,4.000000,4.000000,31.000000,5.000000,1.000000,,3.000000,B5,11.000000,5,7.000000,n,ww,VP,IR,IP,70.000000,i,Darn_that_dream.xml
48.000000,1.997917,2.000000,45.000000,80.000000,41.142864,1.712500,13.000000,1.497917,1.283929,0.997917,0.855357,39.857150,42.000007,0.000000,9.000000,2.000000,-5.000000,26.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,IR,IP,P,70.000000,f,Darn_that_dream.xml
49.000000,0.997917,2.000000,71.000000,80.000000,42.000007,0.855357,13.000000,1.997917,1.712500,0.997917,0.855357,41.142864,42.000007,1.000000,11.000000,2.000000,-26.000000,3.000000,1.000000,,4.000000,A7,9.000000,7,2.000000,n,ww,IP,P,IP,70.000000,i,Darn_that_dream.xml
49.000000,0.997917,2.000000,74.000000,80.000000,42.000007,0.855357,13.000000,0.997917,0.855357,0.497917,0.426786,42.000007,42.857150,1.000000,2.000000,2.000000,-3.000000,-2.000000,1.000000,,5.000000,A7,9.000000,7,7.000000,y,ww,P,IP,IP,70.000000,f,Darn_that_dream.xml
50.000000,0.497917,2.000000,72.000000,80.000000,42.857150,0.426786,13.000000,0.997917,0.855357,0.497917,0.426786,42.000007,42.857150,2.000000,0.000000,0.000000,2.000000,-3.000000,1.000000,,7.000000,F7,5.000000,7,5.000000,n,ww,IP,IP,IP,70.000000,i,Darn_that_dream.xml
50.000000,0.497917,2.000000,69.000000,80.000000,42.857150,0.426786,13.000000,0.497917,0.426786,0.497917,0.426786,42.857150,43.285722,2.000000,9.000000,0.000000,3.000000,2.000000,1.000000,,2.000000,F7,5.000000,7,4.000000,y,ww,IP,IP,IP,70.000000,m,Darn_that_dream.xml
50.500000,0.497917,2.000000,71.000000,80.000000,43.285722,0.426786,13.000000,0.497917,0.426786,0.497917,0.426786,42.857150,43.285722,2.500000,11.000000,0.000000,-2.000000,-4.000000,1.000000,,4.000000,F7,5.000000,7,6.000000,n,ww,IP,IP,IP,70.000000,m,Darn_that_dream.xml
50.500000,0.497917,2.000000,67.000000,80.000000,43.285722,0.426786,13.000000,0.497917,0.426786,0.497917,0.426786,43.285722,43.714293,2.500000,7.000000,0.000000,4.000000,2.000000,1.000000,,0.000000,F7,5.000000,7,2.000000,n,ww,IP,IP,IP,70.000000,m,Darn_that_dream.xml
51.000000,0.497917,2.000000,69.000000,80.000000,43.714293,0.426786,13.000000,0.497917,0.426786,0.497917,0.426786,43.285722,43.714293,3.000000,9.000000,0.000000,-2.000000,-4.000000,1.000000,,2.000000,F7,5.000000,7,4.000000,y,ww,IP,IP,VP,70.000000,m,Darn_that_dream.xml
51.000000,0.497917,2.000000,65.000000,80.000000,43.714293,0.426786,13.000000,0.497917,0.426786,0.497917,0.426786,43.714293,44.142865,3.000000,5.000000,0.000000,4.000000,2.000000,1.000000,,2.000000,F7,5.000000,7,0.000000,y,ww,IP,VP,VR,70.000000,m,Darn_that_dream.xml
51.500000,0.497917,2.000000,67.000000,80.000000,44.142865,0.426786,13.000000,0.497917,0.426786,0.497917,0.426786,43.714293,44.142865,3.500000,7.000000,0.000000,-2.000000,-4.000000,1.000000,,0.000000,B7,11.000000,7,4.000000,y,ww,VP,VR,IR,70.000000,m,Darn_that_dream.xml
51.500000,0.497917,2.000000,63.000000,80.000000,44.142865,0.426786,13.000000,0.497917,0.426786,0.997917,0.855357,44.142865,44.571436,3.500000,3.000000,0.000000,4.000000,-16.000000,1.000000,,4.000000,B7,11.000000,7,8.000000,n,ww,VR,IR,P,70.000000,m,Darn_that_dream.xml
52.000000,0.997917,2.000000,47.000000,80.000000,44.571436,0.855357,14.000000,0.497917,0.426786,0.997917,0.855357,44.142865,44.571436,0.000000,11.000000,3.000000,16.000000,10.000000,1.000000,,4.000000,B7,11.000000,7,0.000000,y,ww,IR,P,P,70.000000,m,Darn_that_dream.xml
52.000000,0.997917,2.000000,57.000000,80.000000,44.571436,0.855357,14.000000,0.997917,0.855357,0.997917,0.855357,44.571436,44.571436,0.000000,9.000000,3.000000,-10.000000,5.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,P,P,SB,70.000000,m,Darn_that_dream.xml
52.000000,0.997917,2.000000,62.000000,80.000000,44.571436,0.855357,14.000000,0.997917,0.855357,0.997917,0.855357,44.571436,44.571436,0.000000,2.000000,3.000000,-5.000000,4.000000,1.000000,,5.000000,B7,11.000000,7,9.000000,n,ww,P,SB,VR,70.000000,m,Darn_that_dream.xml
52.000000,0.997917,2.000000,66.000000,80.000000,44.571436,0.855357,14.000000,0.997917,0.855357,0.997917,0.855357,44.571436,45.428579,0.000000,6.000000,3.000000,-4.000000,3.000000,1.000000,,1.000000,B7,11.000000,7,5.000000,n,ww,SB,VR,IR,70.000000,m,Darn_that_dream.xml
53.000000,0.997917,2.000000,69.000000,80.000000,45.428579,0.855357,14.000000,0.997917,0.855357,0.997917,0.855357,44.571436,46.285722,1.000000,9.000000,0.000000,-3.000000,-23.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,VR,IR,P,70.000000,f,Darn_that_dream.xml
54.000000,0.997917,2.000000,46.000000,80.000000,46.285722,0.855357,14.000000,0.997917,0.855357,0.997917,0.855357,45.428579,46.285722,2.000000,10.000000,3.000000,23.000000,10.000000,1.000000,,3.000000,Eb7,4.000000,7,6.000000,n,ww,IR,P,IP,70.000000,i,Darn_that_dream.xml
54.000000,0.997917,2.000000,56.000000,80.000000,46.285722,0.855357,14.000000,0.997917,0.855357,0.997917,0.855357,46.285722,46.285722,2.000000,8.000000,3.000000,-10.000000,5.000000,1.000000,,1.000000,Eb7,4.000000,7,4.000000,y,ww,P,IP,VP,70.000000,m,Darn_that_dream.xml
54.000000,0.997917,2.000000,61.000000,80.000000,46.285722,0.855357,14.000000,0.997917,0.855357,0.997917,0.855357,46.285722,46.285722,2.000000,1.000000,3.000000,-5.000000,4.000000,1.000000,,6.000000,Eb7,4.000000,7,3.000000,n,ww,IP,VP,VR,70.000000,m,Darn_that_dream.xml
54.000000,0.997917,2.000000,65.000000,80.000000,46.285722,0.855357,14.000000,0.997917,0.855357,0.997917,0.855357,46.285722,47.142865,2.000000,5.000000,3.000000,-4.000000,-2.000000,1.000000,,2.000000,Eb7,4.000000,7,1.000000,n,ww,VP,VR,IR,70.000000,m,Darn_that_dream.xml
55.000000,0.997917,2.000000,63.000000,80.000000,47.142865,0.855357,14.000000,0.997917,0.855357,1.997917,1.712500,46.285722,48.000008,3.000000,3.000000,0.000000,2.000000,-18.000000,1.000000,,4.000000,Eb7,4.000000,7,1.000000,n,ww,VR,IR,P,70.000000,f,Darn_that_dream.xml
56.000000,1.997917,2.000000,45.000000,80.000000,48.000008,1.712500,15.000000,0.997917,0.855357,1.997917,1.712500,47.142865,48.000008,0.000000,9.000000,3.000000,18.000000,10.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,IR,P,SB,70.000000,i,Darn_that_dream.xml
56.000000,1.997917,2.000000,55.000000,80.000000,48.000008,1.712500,15.000000,1.997917,1.712500,1.997917,1.712500,48.000008,48.000008,0.000000,7.000000,3.000000,-10.000000,5.000000,1.000000,,0.000000,A7,9.000000,7,2.000000,n,ww,P,SB,VR,70.000000,m,Darn_that_dream.xml
56.000000,1.997917,2.000000,60.000000,80.000000,48.000008,1.712500,15.000000,1.997917,1.712500,1.997917,1.712500,48.000008,48.000008,0.000000,0.000000,3.000000,-5.000000,2.000000,1.000000,,7.000000,A7,9.000000,7,9.000000,n,ww,SB,VR,SA,70.000000,m,Darn_that_dream.xml
56.000000,1.997917,2.000000,62.000000,80.000000,48.000008,1.712500,15.000000,1.997917,1.712500,1.997917,1.712500,48.000008,49.714294,0.000000,2.000000,3.000000,-2.000000,-12.000000,1.000000,,5.000000,A7,9.000000,7,7.000000,y,ww,VR,SA,IR,70.000000,f,Darn_that_dream.xml
58.000000,1.997917,2.000000,50.000000,80.000000,49.714294,1.712500,15.000000,1.997917,1.712500,1.997917,1.712500,48.000008,49.714294,2.000000,2.000000,3.000000,12.000000,10.000000,1.000000,,5.000000,D7,2.000000,7,0.000000,y,ww,SA,IR,SB,70.000000,i,Darn_that_dream.xml
58.000000,1.997917,2.000000,60.000000,80.000000,49.714294,1.712500,15.000000,1.997917,1.712500,1.997917,1.712500,49.714294,49.714294,2.000000,0.000000,3.000000,-10.000000,6.000000,1.000000,,7.000000,D7,2.000000,7,2.000000,n,ww,IR,SB,VR,70.000000,m,Darn_that_dream.xml
58.000000,1.997917,2.000000,66.000000,80.000000,49.714294,1.712500,15.000000,1.997917,1.712500,1.997917,1.712500,49.714294,49.714294,2.000000,6.000000,3.000000,-6.000000,5.000000,1.000000,,1.000000,D7,2.000000,7,4.000000,y,ww,SB,VR,SA,70.000000,m,Darn_that_dream.xml
58.000000,1.997917,2.000000,71.000000,80.000000,49.714294,1.712500,15.000000,1.997917,1.712500,1.997917,1.712500,49.714294,51.428580,2.000000,11.000000,3.000000,-5.000000,-24.000000,1.000000,,4.000000,D7,2.000000,7,9.000000,n,ww,VR,SA,IR,70.000000,f,Darn_that_dream.xml
60.000000,1.997917,2.000000,47.000000,80.000000,51.428580,1.712500,16.000000,1.997917,1.712500,1.997917,1.712500,49.714294,51.428580,0.000000,11.000000,3.000000,24.000000,8.000000,1.000000,,4.000000,G6,7.000000,6,4.000000,y,ww,SA,IR,SB,70.000000,i,Darn_that_dream.xml
60.000000,1.997917,2.000000,55.000000,80.000000,51.428580,1.712500,16.000000,1.997917,1.712500,1.997917,1.712500,51.428580,51.428580,0.000000,7.000000,3.000000,-8.000000,7.000000,1.000000,,0.000000,G6,7.000000,6,0.000000,y,ww,IR,SB,VR,70.000000,m,Darn_that_dream.xml
60.000000,1.997917,2.000000,62.000000,80.000000,51.428580,1.712500,16.000000,1.997917,1.712500,1.997917,1.712500,51.428580,51.428580,0.000000,2.000000,3.000000,-7.000000,5.000000,1.000000,,5.000000,G6,7.000000,6,5.000000,n,ww,SB,VR,SA,70.000000,m,Darn_that_dream.xml
60.000000,1.997917,2.000000,67.000000,80.000000,51.428580,1.712500,16.000000,1.997917,1.712500,1.997917,1.712500,51.428580,53.142866,0.000000,7.000000,3.000000,-5.000000,-21.000000,1.000000,,0.000000,G6,7.000000,6,0.000000,y,ww,VR,SA,IR,70.000000,f,Darn_that_dream.xml
62.000000,1.997917,2.000000,46.000000,80.000000,53.142866,1.712500,16.000000,1.997917,1.712500,1.997917,1.712500,51.428580,53.142866,2.000000,10.000000,3.000000,21.000000,10.000000,1.000000,,3.000000,Bb7,11.000000,7,1.000000,n,ww,SA,IR,SB,70.000000,i,Darn_that_dream.xml
