% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation Darn_that_dream_perf

@ATTRIBUTE onset_b numeric
@ATTRIBUTE dur_b numeric
@ATTRIBUTE string numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE pre_ionset_s numeric
@ATTRIBUTE nxt_ionset_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE n_simult numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifths numeric
@ATTRIBUTE keyMode {  }
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { A7 B5 B7 B9 Bb7 C6 C7 D7 E E7 Eb6 Eb7 F7 G G6 G7 }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { 5 6 7 9 mayor }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n y }
@ATTRIBUTE mtr { ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Darn_that_dream.xml }

@data
22.980208,0.223958,5.000000,51.000000,81.000000,17.235156,0.167969,6.000000,0.251042,0.215179,0.223958,0.191964,16.593750,17.241406,2.980208,3.000000,0.000000,14.000000,12.000000,1.000000,,4.000000,Eb7,4.000000,7,1.000000,n,ww,R,P,SB,70.000000,i,Darn_that_dream.xml
22.988542,0.223958,2.000000,63.000000,75.000000,17.241406,0.167969,6.000000,0.223958,0.191964,1.141667,0.978571,17.235156,17.946094,2.988542,3.000000,0.000000,-12.000000,-3.000000,1.000000,,4.000000,Eb7,4.000000,7,1.000000,n,ww,P,SB,VR,70.000000,f,Darn_that_dream.xml
23.928125,1.141667,3.000000,60.000000,69.000000,17.946094,0.856250,6.000000,0.223958,0.191964,0.450000,0.385714,17.241406,17.948437,3.928125,0.000000,3.000000,3.000000,-5.000000,1.000000,,7.000000,A7,9.000000,7,9.000000,n,ww,SB,VR,IR,70.000000,i,Darn_that_dream.xml
23.931250,0.450000,4.000000,55.000000,65.000000,17.948437,0.337500,6.000000,1.141667,0.978571,1.076042,0.922321,17.946094,17.951562,3.931250,7.000000,1.000000,5.000000,7.000000,1.000000,,0.000000,A7,9.000000,7,2.000000,n,ww,VR,IR,SB,70.000000,m,Darn_that_dream.xml
23.935417,1.076042,2.000000,62.000000,65.000000,17.951562,0.807031,6.000000,0.450000,0.385714,1.164583,0.998214,17.948437,17.951562,3.935417,2.000000,2.000000,-7.000000,-17.000000,1.000000,,5.000000,A7,9.000000,7,7.000000,y,ww,IR,SB,IR,70.000000,m,Darn_that_dream.xml
23.935417,1.164583,6.000000,45.000000,80.000000,17.951562,0.873438,6.000000,1.076042,0.922321,1.025000,0.878571,17.951562,19.264062,3.935417,9.000000,2.000000,17.000000,-1.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,SB,IR,P,70.000000,f,Darn_that_dream.xml
25.685417,1.025000,6.000000,44.000000,73.000000,19.264062,0.768750,7.000000,1.164583,0.998214,0.627083,0.537500,17.951562,19.304687,1.685417,8.000000,3.000000,1.000000,7.000000,1.000000,,1.000000,A7,9.000000,7,1.000000,n,ww,IR,P,VP,70.000000,i,Darn_that_dream.xml
25.739583,0.627083,5.000000,51.000000,66.000000,19.304687,0.470312,7.000000,1.025000,0.878571,0.739583,0.633929,19.264062,19.403125,1.739583,3.000000,1.000000,-7.000000,3.000000,1.000000,,4.000000,A7,9.000000,7,6.000000,n,ww,P,VP,R,70.000000,m,Darn_that_dream.xml
25.870833,0.739583,4.000000,54.000000,64.000000,19.403125,0.554688,7.000000,0.627083,0.537500,1.284375,1.100893,19.304687,19.482031,1.870833,6.000000,1.000000,-3.000000,5.000000,1.000000,,1.000000,D7,2.000000,7,4.000000,y,ww,VP,R,P,70.000000,m,Darn_that_dream.xml
25.976042,1.284375,3.000000,59.000000,66.000000,19.482031,0.963281,7.000000,0.739583,0.633929,1.184375,1.015179,19.403125,19.539844,1.976042,11.000000,2.000000,-5.000000,7.000000,1.000000,,4.000000,D7,2.000000,7,9.000000,n,ww,R,P,VP,70.000000,m,Darn_that_dream.xml
26.053125,1.184375,2.000000,66.000000,67.000000,19.539844,0.888281,7.000000,1.284375,1.100893,0.487500,0.417857,19.482031,20.932812,2.053125,6.000000,1.000000,-7.000000,-4.000000,1.000000,,1.000000,D7,2.000000,7,4.000000,y,ww,P,VP,VR,70.000000,f,Darn_that_dream.xml
27.910417,0.487500,3.000000,62.000000,88.000000,20.932812,0.365625,7.000000,1.184375,1.015179,0.515625,0.441964,19.539844,20.935156,3.910417,2.000000,0.000000,4.000000,-5.000000,1.000000,,5.000000,B7,11.000000,7,9.000000,n,ww,VP,VR,VR,70.000000,i,Darn_that_dream.xml
27.913542,0.515625,4.000000,57.000000,67.000000,20.935156,0.386719,7.000000,0.487500,0.417857,0.506250,0.433929,20.932812,20.942187,3.913542,9.000000,0.000000,5.000000,-10.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,VR,VR,VR,70.000000,m,Darn_that_dream.xml
27.922917,0.506250,6.000000,47.000000,85.000000,20.942187,0.379687,7.000000,0.515625,0.441964,0.572917,0.491071,20.935156,21.646875,3.922917,11.000000,0.000000,10.000000,9.000000,1.000000,,4.000000,B7,11.000000,7,0.000000,y,ww,VR,VR,R,70.000000,f,Darn_that_dream.xml
28.862500,0.572917,4.000000,56.000000,69.000000,21.646875,0.429688,8.000000,0.506250,0.433929,0.529167,0.453571,20.942187,21.646875,0.862500,8.000000,0.000000,-9.000000,-10.000000,1.000000,,1.000000,E7,4.000000,7,4.000000,y,ww,VR,R,SB,70.000000,i,Darn_that_dream.xml
28.862500,0.529167,6.000000,46.000000,95.000000,21.646875,0.396875,8.000000,0.572917,0.491071,0.715625,0.613393,21.646875,21.653125,0.862500,10.000000,0.000000,10.000000,16.000000,1.000000,,3.000000,E7,4.000000,7,6.000000,n,ww,R,SB,IR,70.000000,m,Darn_that_dream.xml
28.870833,0.715625,3.000000,62.000000,89.000000,21.653125,0.536719,8.000000,0.529167,0.453571,0.718750,0.616071,21.646875,22.358594,0.870833,2.000000,0.000000,-16.000000,-0.000000,1.000000,,5.000000,E7,4.000000,7,2.000000,n,ww,SB,IR,IP,70.000000,f,Darn_that_dream.xml
29.811458,0.718750,3.000000,62.000000,83.000000,22.358594,0.539063,8.000000,0.715625,0.613393,0.440625,0.377679,21.653125,22.360937,1.811458,2.000000,2.000000,-0.000000,-7.000000,1.000000,,5.000000,A7,9.000000,7,7.000000,y,ww,IR,IP,SB,70.000000,i,Darn_that_dream.xml
29.814583,0.440625,4.000000,55.000000,71.000000,22.360937,0.330469,8.000000,0.718750,0.616071,0.743750,0.637500,22.358594,22.363281,1.814583,7.000000,1.000000,7.000000,-4.000000,1.000000,,0.000000,A7,9.000000,7,2.000000,n,ww,IP,SB,VR,70.000000,m,Darn_that_dream.xml
29.817708,0.743750,5.000000,51.000000,76.000000,22.363281,0.557813,8.000000,0.440625,0.377679,0.475000,0.407143,22.360937,23.075000,1.817708,3.000000,1.000000,4.000000,3.000000,1.000000,,4.000000,A7,9.000000,7,6.000000,n,ww,SB,VR,VR,70.000000,f,Darn_that_dream.xml
30.766667,0.475000,4.000000,54.000000,71.000000,23.075000,0.356250,8.000000,0.743750,0.637500,0.490625,0.420536,22.363281,23.075000,2.766667,6.000000,0.000000,-3.000000,-10.000000,1.000000,,1.000000,D7,2.000000,7,4.000000,y,ww,VR,VR,VR,70.000000,i,Darn_that_dream.xml
30.766667,0.490625,6.000000,44.000000,87.000000,23.075000,0.367969,8.000000,0.475000,0.407143,0.506250,0.433929,23.075000,23.081250,2.766667,8.000000,0.000000,10.000000,16.000000,1.000000,,1.000000,D7,2.000000,7,6.000000,n,ww,VR,VR,IR,70.000000,m,Darn_that_dream.xml
30.775000,0.506250,3.000000,60.000000,89.000000,23.081250,0.379688,8.000000,0.490625,0.420536,0.873958,0.749107,23.075000,23.765625,2.775000,0.000000,0.000000,-16.000000,-17.000000,1.000000,,7.000000,D7,2.000000,7,2.000000,n,ww,VR,IR,P,70.000000,f,Darn_that_dream.xml
31.687500,0.873958,6.000000,43.000000,78.000000,23.765625,0.655469,8.000000,0.506250,0.433929,0.983333,0.842857,23.081250,23.849219,3.687500,7.000000,2.000000,17.000000,11.000000,1.000000,,0.000000,G6,7.000000,6,0.000000,y,ww,IR,P,P,70.000000,i,Darn_that_dream.xml
31.798958,0.983333,4.000000,54.000000,68.000000,23.849219,0.737500,8.000000,0.873958,0.749107,0.920833,0.789286,23.765625,23.899219,3.798958,6.000000,3.000000,-11.000000,5.000000,1.000000,,1.000000,G6,7.000000,6,1.000000,n,ww,P,P,IP,70.000000,m,Darn_that_dream.xml
31.865625,0.920833,3.000000,59.000000,75.000000,23.899219,0.690625,8.000000,0.983333,0.842857,0.859375,0.736607,23.849219,23.948438,3.865625,11.000000,3.000000,-5.000000,3.000000,1.000000,,4.000000,G6,7.000000,6,4.000000,y,ww,P,IP,SB,70.000000,m,Darn_that_dream.xml
31.931250,0.859375,2.000000,62.000000,68.000000,23.948438,0.644531,8.000000,0.920833,0.789286,0.561458,0.481250,23.899219,24.630469,3.931250,2.000000,2.000000,-3.000000,5.000000,1.000000,,5.000000,G6,7.000000,6,5.000000,n,ww,IP,SB,SA,70.000000,m,Darn_that_dream.xml
32.840625,0.561458,1.000000,67.000000,74.000000,24.630469,0.421094,9.000000,0.859375,0.736607,0.522917,0.448214,23.948438,24.691406,0.840625,7.000000,0.000000,-5.000000,-0.000000,1.000000,,0.000000,G6,7.000000,6,0.000000,y,ww,SB,SA,VR,70.000000,m,Darn_that_dream.xml
32.921875,0.522917,3.000000,67.000000,64.000000,24.691406,0.392187,9.000000,0.561458,0.481250,0.407292,0.349107,24.630469,24.784375,0.921875,7.000000,0.000000,-0.000000,-8.000000,1.000000,,0.000000,G6,7.000000,6,0.000000,y,ww,SA,VR,SA,70.000000,m,Darn_that_dream.xml
33.045833,0.407292,2.000000,59.000000,62.000000,24.784375,0.305469,9.000000,0.522917,0.448214,1.655208,1.418750,24.691406,25.188281,1.045833,11.000000,0.000000,8.000000,-13.000000,1.000000,,4.000000,G6,7.000000,6,4.000000,y,ww,VR,SA,IR,70.000000,m,Darn_that_dream.xml
33.584375,1.655208,6.000000,46.000000,76.000000,25.188281,1.241406,9.000000,0.407292,0.349107,0.630208,0.540179,24.784375,25.260156,1.584375,10.000000,3.000000,13.000000,9.000000,1.000000,,3.000000,Bb7,11.000000,7,1.000000,n,ww,SA,IR,IP,70.000000,m,Darn_that_dream.xml
33.680208,0.630208,4.000000,55.000000,65.000000,25.260156,0.472656,9.000000,1.655208,1.418750,1.395833,1.196429,25.188281,25.330469,1.680208,7.000000,1.000000,-9.000000,6.000000,1.000000,,0.000000,Bb7,11.000000,7,4.000000,y,ww,IR,IP,D,70.000000,m,Darn_that_dream.xml
33.773958,1.395833,3.000000,61.000000,71.000000,25.330469,1.046875,9.000000,0.630208,0.540179,1.215625,1.041964,25.260156,25.382031,1.773958,1.000000,2.000000,-6.000000,2.000000,1.000000,,6.000000,Bb7,11.000000,7,10.000000,y,ww,IP,D,SB,70.000000,m,Darn_that_dream.xml
33.842708,1.215625,2.000000,63.000000,68.000000,25.382031,0.911719,9.000000,1.395833,1.196429,0.333333,0.285714,25.330469,26.435938,1.842708,3.000000,2.000000,-2.000000,-0.000000,1.000000,,4.000000,Bb7,11.000000,7,8.000000,n,ww,D,SB,R,70.000000,f,Darn_that_dream.xml
35.247917,0.333333,2.000000,63.000000,79.000000,26.435938,0.250000,9.000000,1.215625,1.041964,0.138542,0.118750,25.382031,26.442188,3.247917,3.000000,0.000000,-0.000000,-0.000000,1.000000,,4.000000,Eb7,4.000000,7,1.000000,n,ww,SB,R,SB,70.000000,i,Darn_that_dream.xml
35.256250,0.138542,3.000000,63.000000,63.000000,26.442188,0.103906,9.000000,0.333333,0.285714,0.560417,0.480357,26.435938,26.711719,3.256250,3.000000,0.000000,-0.000000,-13.000000,1.000000,,4.000000,Eb7,4.000000,7,1.000000,n,ww,R,SB,VR,70.000000,f,Darn_that_dream.xml
35.615625,0.560417,5.000000,50.000000,65.000000,26.711719,0.420313,9.000000,0.138542,0.118750,0.739583,0.633929,26.442188,26.815625,3.615625,2.000000,0.000000,13.000000,5.000000,1.000000,,5.000000,A7,9.000000,7,7.000000,y,ww,SB,VR,IR,70.000000,i,Darn_that_dream.xml
35.754167,0.739583,4.000000,55.000000,65.000000,26.815625,0.554688,9.000000,0.560417,0.480357,0.654167,0.560714,26.711719,26.818750,3.754167,7.000000,3.000000,-5.000000,-10.000000,1.000000,,0.000000,A7,9.000000,7,2.000000,n,ww,VR,IR,P,70.000000,m,Darn_that_dream.xml
35.758333,0.654167,6.000000,45.000000,92.000000,26.818750,0.490625,9.000000,0.739583,0.633929,1.315625,1.127679,26.815625,26.825000,3.758333,9.000000,1.000000,10.000000,15.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,IR,P,SB,70.000000,m,Darn_that_dream.xml
35.766667,1.315625,3.000000,60.000000,74.000000,26.825000,0.986719,9.000000,0.654167,0.560714,1.296875,1.111607,26.818750,26.833594,3.766667,0.000000,2.000000,-15.000000,4.000000,1.000000,,7.000000,A7,9.000000,7,9.000000,n,ww,P,SB,SA,70.000000,m,Darn_that_dream.xml
35.778125,1.296875,2.000000,64.000000,70.000000,26.833594,0.972656,9.000000,1.315625,1.127679,0.352083,0.301786,26.825000,27.544531,3.778125,4.000000,2.000000,-4.000000,5.000000,1.000000,,3.000000,A7,9.000000,7,5.000000,n,ww,SB,SA,VR,70.000000,m,Darn_that_dream.xml
36.726042,0.352083,1.000000,69.000000,78.000000,27.544531,0.264063,10.000000,1.296875,1.111607,0.326042,0.279464,26.833594,27.605469,0.726042,9.000000,0.000000,-5.000000,-12.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,SA,VR,R,70.000000,m,Darn_that_dream.xml
36.807292,0.326042,5.000000,57.000000,68.000000,27.605469,0.244531,10.000000,0.352083,0.301786,1.067708,0.915179,27.544531,28.229688,0.807292,9.000000,0.000000,12.000000,-10.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,VR,R,SB,70.000000,f,Darn_that_dream.xml
37.639583,1.067708,6.000000,47.000000,79.000000,28.229688,0.800781,10.000000,0.326042,0.279464,1.118750,0.958929,27.605469,28.238281,1.639583,11.000000,3.000000,10.000000,16.000000,1.000000,,4.000000,B7,11.000000,7,0.000000,y,ww,R,SB,IR,70.000000,i,Darn_that_dream.xml
37.651042,1.118750,3.000000,63.000000,71.000000,28.238281,0.839063,10.000000,1.067708,0.915179,1.025000,0.878571,28.229688,28.238281,1.651042,3.000000,3.000000,-16.000000,-5.000000,1.000000,,4.000000,B7,11.000000,7,8.000000,n,ww,SB,IR,IP,70.000000,m,Darn_that_dream.xml
37.651042,1.025000,4.000000,58.000000,65.000000,28.238281,0.768750,10.000000,1.118750,0.958929,1.150000,0.985714,28.238281,28.241406,1.651042,10.000000,3.000000,5.000000,7.000000,1.000000,,3.000000,B7,11.000000,7,1.000000,n,ww,IR,IP,SB,70.000000,m,Darn_that_dream.xml
37.655208,1.150000,2.000000,65.000000,70.000000,28.241406,0.862500,10.000000,1.025000,0.878571,0.382292,0.327679,28.238281,29.396875,1.655208,5.000000,3.000000,-7.000000,1.000000,1.000000,,2.000000,B7,11.000000,7,6.000000,n,ww,IP,SB,VR,70.000000,f,Darn_that_dream.xml
39.195833,0.382292,2.000000,66.000000,74.000000,29.396875,0.286719,10.000000,1.150000,0.985714,0.189583,0.162500,28.241406,29.419531,3.195833,6.000000,0.000000,-1.000000,-0.000000,1.000000,,1.000000,E,4.000000,mayor,2.000000,n,ww,SB,VR,VR,70.000000,i,Darn_that_dream.xml
39.226042,0.189583,3.000000,66.000000,63.000000,29.419531,0.142187,10.000000,0.382292,0.327679,0.108333,0.092857,29.396875,29.727344,3.226042,6.000000,0.000000,-0.000000,-14.000000,1.000000,,1.000000,E,4.000000,mayor,2.000000,n,ww,VR,VR,VR,70.000000,f,Darn_that_dream.xml
39.636458,0.108333,5.000000,52.000000,71.000000,29.727344,0.081250,10.000000,0.189583,0.162500,1.265625,1.084821,29.419531,29.800000,3.636458,4.000000,0.000000,14.000000,7.000000,1.000000,,3.000000,E,4.000000,mayor,0.000000,n,ww,VR,VR,IR,70.000000,i,Darn_that_dream.xml
39.733333,1.265625,4.000000,59.000000,69.000000,29.800000,0.949219,10.000000,0.108333,0.092857,0.757292,0.649107,29.727344,29.814844,3.733333,11.000000,3.000000,-7.000000,-7.000000,1.000000,,4.000000,E,4.000000,mayor,7.000000,n,ww,VR,IR,SB,70.000000,m,Darn_that_dream.xml
39.753125,0.757292,5.000000,52.000000,67.000000,29.814844,0.567969,10.000000,1.265625,1.084821,0.247917,0.212500,29.800000,29.825781,3.753125,4.000000,3.000000,7.000000,10.000000,1.000000,,3.000000,E,4.000000,mayor,0.000000,n,ww,IR,SB,VR,70.000000,m,Darn_that_dream.xml
39.767708,0.247917,3.000000,62.000000,83.000000,29.825781,0.185937,10.000000,0.757292,0.649107,1.265625,1.084821,29.814844,29.869531,3.767708,2.000000,2.000000,-10.000000,5.000000,1.000000,,5.000000,E,4.000000,mayor,2.000000,n,ww,SB,VR,VR,70.000000,m,Darn_that_dream.xml
39.826042,1.265625,2.000000,67.000000,68.000000,29.869531,0.949219,10.000000,0.247917,0.212500,0.421875,0.361607,29.825781,30.499219,3.826042,7.000000,2.000000,-5.000000,-20.000000,1.000000,,0.000000,E,4.000000,mayor,3.000000,n,ww,VR,VR,R,70.000000,f,Darn_that_dream.xml
40.665625,0.421875,6.000000,47.000000,73.000000,30.499219,0.316406,11.000000,1.265625,1.084821,0.393750,0.337500,29.869531,30.505469,0.665625,11.000000,0.000000,20.000000,24.000000,1.000000,,4.000000,E,4.000000,mayor,7.000000,n,ww,VR,R,VP,70.000000,i,Darn_that_dream.xml
40.673958,0.393750,1.000000,71.000000,79.000000,30.505469,0.295313,11.000000,0.421875,0.361607,0.376042,0.322321,30.499219,30.507813,0.673958,11.000000,0.000000,-24.000000,-19.000000,1.000000,,4.000000,E,4.000000,mayor,7.000000,n,ww,R,VP,IR,70.000000,m,Darn_that_dream.xml
40.677083,0.376042,5.000000,52.000000,70.000000,30.507813,0.282031,11.000000,0.393750,0.337500,0.677083,0.580357,30.505469,30.992969,0.677083,4.000000,0.000000,19.000000,2.000000,1.000000,,3.000000,E,4.000000,mayor,0.000000,n,ww,VP,IR,P,70.000000,m,Darn_that_dream.xml
41.323958,0.677083,5.000000,54.000000,69.000000,30.992969,0.507813,11.000000,0.376042,0.322321,0.948958,0.813393,30.507813,31.050781,1.323958,6.000000,0.000000,-2.000000,6.000000,1.000000,,1.000000,A7,9.000000,7,3.000000,n,ww,IR,P,SB,70.000000,m,Darn_that_dream.xml
41.401042,0.948958,4.000000,60.000000,68.000000,31.050781,0.711719,11.000000,0.677083,0.580357,0.859375,0.736607,30.992969,31.111719,1.401042,0.000000,2.000000,-6.000000,4.000000,1.000000,,7.000000,A7,9.000000,7,9.000000,n,ww,P,SB,VR,70.000000,m,Darn_that_dream.xml
41.482292,0.859375,3.000000,64.000000,82.000000,31.111719,0.644531,11.000000,0.948958,0.813393,0.332292,0.284821,31.050781,31.178906,1.482292,4.000000,2.000000,-4.000000,4.000000,1.000000,,3.000000,A7,9.000000,7,5.000000,n,ww,SB,VR,R,70.000000,m,Darn_that_dream.xml
41.571875,0.332292,2.000000,68.000000,80.000000,31.178906,0.249219,11.000000,0.859375,0.736607,0.247917,0.212500,31.111719,31.500781,1.571875,8.000000,2.000000,-4.000000,-11.000000,1.000000,,1.000000,A7,9.000000,7,1.000000,n,ww,VR,R,IP,70.000000,m,Darn_that_dream.xml
42.001042,0.247917,5.000000,57.000000,67.000000,31.500781,0.185938,11.000000,0.332292,0.284821,0.302083,0.258929,31.178906,31.509375,2.001042,9.000000,0.000000,11.000000,12.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,R,IP,IP,70.000000,m,Darn_that_dream.xml
42.012500,0.302083,2.000000,69.000000,99.000000,31.509375,0.226563,11.000000,0.247917,0.212500,0.143750,0.123214,31.500781,31.512500,2.012500,9.000000,0.000000,-12.000000,-0.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,IP,IP,VP,70.000000,m,Darn_that_dream.xml
42.016667,0.143750,1.000000,69.000000,62.000000,31.512500,0.107813,11.000000,0.302083,0.258929,0.266667,0.228571,31.509375,32.116406,2.016667,9.000000,0.000000,-0.000000,3.000000,1.000000,,2.000000,C6,0.000000,6,9.000000,y,ww,IP,VP,VR,70.000000,f,Darn_that_dream.xml
42.821875,0.266667,1.000000,72.000000,74.000000,32.116406,0.200000,11.000000,0.143750,0.123214,0.228125,0.195536,31.512500,32.125000,2.821875,0.000000,0.000000,-3.000000,-5.000000,1.000000,,7.000000,C6,0.000000,6,0.000000,y,ww,VP,VR,IR,70.000000,i,Darn_that_dream.xml
42.833333,0.228125,2.000000,67.000000,69.000000,32.125000,0.171094,11.000000,0.266667,0.228571,0.305208,0.261607,32.116406,32.375000,2.833333,7.000000,0.000000,5.000000,-8.000000,1.000000,,0.000000,C6,0.000000,6,7.000000,y,ww,VR,IR,P,70.000000,m,Darn_that_dream.xml
43.166667,0.305208,4.000000,59.000000,63.000000,32.375000,0.228906,11.000000,0.228125,0.195536,0.867708,0.743750,32.125000,32.435156,3.166667,11.000000,0.000000,8.000000,6.000000,1.000000,,4.000000,B7,11.000000,7,0.000000,y,ww,IR,P,SB,70.000000,m,Darn_that_dream.xml
43.246875,0.867708,3.000000,65.000000,84.000000,32.435156,0.650781,11.000000,0.305208,0.261607,0.722917,0.619643,32.375000,32.473438,3.246875,5.000000,2.000000,-6.000000,4.000000,1.000000,,2.000000,B7,11.000000,7,6.000000,n,ww,P,SB,R,70.000000,m,Darn_that_dream.xml
43.297917,0.722917,2.000000,69.000000,73.000000,32.473438,0.542187,11.000000,0.867708,0.743750,0.619792,0.531250,32.435156,32.516406,3.297917,9.000000,1.000000,-4.000000,5.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,SB,R,P,70.000000,m,Darn_that_dream.xml
43.355208,0.619792,1.000000,74.000000,71.000000,32.516406,0.464844,11.000000,0.722917,0.619643,0.197917,0.169643,32.473438,33.338281,3.355208,2.000000,1.000000,-5.000000,-17.000000,1.000000,,5.000000,B7,11.000000,7,9.000000,n,ww,R,P,P,70.000000,f,Darn_that_dream.xml
44.451042,0.197917,5.000000,57.000000,64.000000,33.338281,0.148438,12.000000,0.619792,0.531250,1.053125,0.902679,32.516406,33.750000,0.451042,9.000000,0.000000,17.000000,5.000000,1.000000,,2.000000,B7,11.000000,7,2.000000,n,ww,P,P,SB,70.000000,i,Darn_that_dream.xml
45.000000,1.053125,3.000000,62.000000,69.000000,33.750000,0.789844,12.000000,0.197917,0.169643,0.226042,0.193750,33.338281,33.804688,1.000000,2.000000,2.000000,-5.000000,4.000000,1.000000,,5.000000,B5,11.000000,5,9.000000,n,ww,P,SB,VR,70.000000,m,Darn_that_dream.xml
45.072917,0.226042,2.000000,66.000000,63.000000,33.804688,0.169531,12.000000,1.053125,0.902679,0.631250,0.541071,33.750000,33.883594,1.072917,6.000000,1.000000,-4.000000,5.000000,1.000000,,1.000000,B5,11.000000,5,5.000000,n,ww,SB,VR,VR,70.000000,m,Darn_that_dream.xml
45.178125,0.631250,1.000000,71.000000,63.000000,33.883594,0.473438,12.000000,0.226042,0.193750,2.256250,1.933929,33.804688,35.276563,1.178125,11.000000,1.000000,-5.000000,-26.000000,1.000000,,4.000000,B5,11.000000,5,0.000000,n,ww,VR,VR,VR,70.000000,f,Darn_that_dream.xml
47.035417,2.256250,5.000000,45.000000,71.000000,35.276563,1.692187,12.000000,0.631250,0.541071,0.592708,0.508036,33.883594,35.970313,3.035417,9.000000,2.000000,26.000000,29.000000,1.000000,,2.000000,A7,9.000000,7,0.000000,y,ww,VR,VR,R,70.000000,i,Darn_that_dream.xml
47.960417,0.592708,1.000000,74.000000,79.000000,35.970313,0.444531,12.000000,2.256250,1.933929,0.178125,0.152679,35.276563,35.973438,3.960417,2.000000,1.000000,-29.000000,-19.000000,1.000000,,5.000000,A7,9.000000,7,7.000000,y,ww,VR,R,IP,70.000000,m,Darn_that_dream.xml
47.964583,0.178125,3.000000,55.000000,63.000000,35.973438,0.133594,12.000000,0.592708,0.508036,0.246875,0.211607,35.970313,36.678906,3.964583,7.000000,1.000000,19.000000,13.000000,1.000000,,0.000000,A7,9.000000,7,2.000000,n,ww,R,IP,IP,70.000000,f,Darn_that_dream.xml
48.905208,0.246875,2.000000,68.000000,83.000000,36.678906,0.185156,13.000000,0.178125,0.152679,0.229167,0.196429,35.973438,37.061719,0.905208,8.000000,0.000000,-13.000000,-1.000000,1.000000,,1.000000,F7,5.000000,7,3.000000,n,ww,IP,IP,IP,70.000000,i,Darn_that_dream.xml
49.415625,0.229167,3.000000,67.000000,97.000000,37.061719,0.171875,13.000000,0.246875,0.211607,0.235417,0.201786,36.678906,37.335156,1.415625,7.000000,0.000000,1.000000,2.000000,1.000000,,0.000000,F7,5.000000,7,2.000000,n,ww,IP,IP,IP,70.000000,m,Darn_that_dream.xml
49.780208,0.235417,2.000000,69.000000,83.000000,37.335156,0.176563,13.000000,0.229167,0.196429,0.247917,0.212500,37.061719,37.337500,1.780208,9.000000,0.000000,-2.000000,-4.000000,1.000000,,2.000000,F7,5.000000,7,4.000000,y,ww,IP,IP,VP,70.000000,m,Darn_that_dream.xml
49.783333,0.247917,3.000000,65.000000,97.000000,37.337500,0.185938,13.000000,0.235417,0.201786,0.255208,0.218750,37.335156,37.663281,1.783333,5.000000,0.000000,4.000000,2.000000,1.000000,,2.000000,F7,5.000000,7,0.000000,y,ww,IP,VP,VR,70.000000,m,Darn_that_dream.xml
50.217708,0.255208,2.000000,67.000000,72.000000,37.663281,0.191406,13.000000,0.247917,0.212500,0.259375,0.222321,37.337500,37.665625,2.217708,7.000000,0.000000,-2.000000,-4.000000,1.000000,,0.000000,F7,5.000000,7,2.000000,n,ww,VP,VR,IR,70.000000,m,Darn_that_dream.xml
50.220833,0.259375,3.000000,63.000000,81.000000,37.665625,0.194531,13.000000,0.255208,0.218750,0.507292,0.434821,37.663281,37.973438,2.220833,3.000000,0.000000,4.000000,-16.000000,1.000000,,4.000000,F7,5.000000,7,2.000000,n,ww,VR,IR,P,70.000000,m,Darn_that_dream.xml
